name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,2023-12-03,24.9,20.7,22.6,24.9,20.7,22.6,20.6,88.4,0.432,100,12.5,rain,0,0,45.4,14.9,26.2,1014.6,80.9,5.3,109.0,9.6,5,10.0,2023-12-03T06:27:00,2023-12-03T17:51:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-04,24.9,20.6,22.8,24.9,20.6,22.8,19.8,83.5,0.1,100,4.17,rain,0,0,45.7,18.8,329.9,1012.8,86.5,5.5,84.7,7.4,3,10.0,2023-12-04T06:27:32,2023-12-04T17:51:46,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-05,27.8,20.0,22.9,29.4,20.0,23.0,19.3,80.9,0.2,100,8.33,rain,0,0,37.1,20.2,284.5,1012.8,67.6,6.2,118.7,10.4,5,10.0,2023-12-05T06:28:05,2023-12-05T17:52:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-06,31.8,19.7,24.5,33.8,19.7,25.0,19.6,76.4,0.0,0,0.0,rain,0,0,16.9,9.4,143.0,1014.4,41.3,5.5,220.5,19.2,8,10.0,2023-12-06T06:28:38,2023-12-06T17:52:19,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-07,28.8,21.3,24.7,31.7,21.3,25.1,20.6,79.2,0.0,0,0.0,rain,0,0,20.9,11.2,127.9,1015.9,50.2,4.3,195.2,16.8,8,10.0,2023-12-07T06:29:11,2023-12-07T17:52:37,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-08,28.9,21.4,24.3,31.1,21.4,24.8,20.5,80.0,1.5,100,33.33,rain,0,0,25.9,14.6,101.0,1016.4,56.5,4.5,154.2,13.4,6,10.0,2023-12-08T06:29:44,2023-12-08T17:52:56,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-09,28.8,21.6,24.2,31.6,21.6,24.7,20.9,82.2,2.3,100,29.17,rain,0,0,26.3,18.2,88.2,1017.5,60.5,5.0,144.4,12.6,6,10.0,2023-12-09T06:30:17,2023-12-09T17:53:16,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-10,29.8,20.4,24.1,32.2,20.4,24.6,19.9,78.4,0.1,100,4.17,rain,0,0,29.5,16.7,91.5,1016.6,60.9,5.1,174.1,15.2,8,10.0,2023-12-10T06:30:50,2023-12-10T17:53:37,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-11,28.9,19.5,23.7,30.1,19.5,24.0,18.5,73.9,0.1,100,4.17,rain,0,0,25.6,18.0,90.7,1017.0,52.4,5.7,152.2,13.0,7,10.0,2023-12-11T06:31:23,2023-12-11T17:53:59,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-12,27.9,19.9,23.2,29.4,19.9,23.4,18.3,75.0,0.0,0,0.0,,0,0,28.4,14.5,69.9,1016.3,51.7,5.5,204.5,17.7,8,10.0,2023-12-12T06:31:56,2023-12-12T17:54:22,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-13,28.8,18.8,22.4,29.2,18.8,22.5,16.8,73.0,0.0,0,0.0,,0,0,32.0,14.9,68.2,1016.9,39.4,5.0,219.3,19.0,8,10.0,2023-12-13T06:32:29,2023-12-13T17:54:45,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-14,25.9,18.4,21.6,25.9,18.4,21.6,16.4,74.1,0.0,0,0.0,,0,0,31.7,18.0,87.9,1018.1,43.0,5.8,222.6,19.0,8,10.0,2023-12-14T06:33:02,2023-12-14T17:55:09,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-15,25.9,17.7,21.7,25.9,17.7,21.7,18.6,82.9,0.1,100,4.17,rain,0,0,30.6,14.8,75.4,1018.5,67.4,4.1,184.4,15.9,8,10.0,2023-12-15T06:33:34,2023-12-15T17:55:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-16,27.8,19.5,22.9,29.4,19.5,23.0,19.6,82.7,1.1,100,33.33,rain,0,0,30.6,14.8,67.7,1017.8,63.1,6.3,133.3,11.4,6,10.0,2023-12-16T06:34:06,2023-12-16T17:56:00,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-17,25.0,20.5,22.4,25.0,20.5,22.4,19.0,81.5,0.2,100,8.33,rain,0,0,35.3,20.3,82.5,1017.4,71.7,5.6,83.5,7.1,3,10.0,2023-12-17T06:34:38,2023-12-17T17:56:27,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-18,24.9,19.2,21.8,24.9,19.2,21.8,18.5,81.9,0.0,0,0.0,,0,0,39.6,22.1,78.2,1018.3,71.8,4.5,131.0,11.4,6,10.0,2023-12-18T06:35:10,2023-12-18T17:56:54,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-19,27.9,18.3,22.4,28.7,18.3,22.5,17.2,73.7,0.0,0,0.0,,0,0,32.8,15.0,69.8,1018.8,46.4,4.0,232.2,20.0,8,10.0,2023-12-19T06:35:41,2023-12-19T17:57:22,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-20,27.9,18.6,21.9,28.7,18.6,21.9,17.6,77.9,0.0,0,0.0,,0,0,31.7,18.1,72.4,1018.6,53.2,5.0,172.4,14.8,7,10.0,2023-12-20T06:36:12,2023-12-20T17:57:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-21,27.9,18.0,22.1,29.5,18.0,22.2,18.6,81.6,0.0,0,0.0,,0,0,26.6,16.3,85.7,1018.5,53.0,4.7,210.8,18.1,8,10.0,2023-12-21T06:36:43,2023-12-21T17:58:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-22,30.7,19.3,23.8,32.0,19.3,24.1,18.5,74.2,0.0,0,0.0,,0,0,23.0,14.4,71.3,1018.4,49.6,4.6,201.9,17.3,7,10.0,2023-12-22T06:37:13,2023-12-22T17:58:49,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-23,28.9,17.3,22.0,28.2,17.3,21.9,13.5,63.6,0.0,0,0.0,,0,0,24.8,14.6,88.3,1019.0,37.5,4.7,228.4,19.7,8,10.0,2023-12-23T06:37:42,2023-12-23T17:59:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-24,29.9,14.9,22.2,31.6,14.9,22.5,16.8,73.6,0.0,0,0.0,,0,0,28.8,20.3,91.7,1020.3,35.9,5.2,236.4,20.6,8,10.0,2023-12-24T06:38:11,2023-12-24T17:59:50,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-25,27.0,17.0,21.2,27.3,17.0,21.3,16.4,76.3,0.0,0,0.0,,0,0,41.8,20.4,85.6,1019.6,46.7,4.6,208.3,18.1,8,10.0,2023-12-25T06:38:40,2023-12-25T18:00:21,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42705699999,VOBL"
bangalore,2023-12-26,28.0,15.5,21.1,27.0,15.5,20.9,13.3,67.0,0.0,0,0.0,,0,0,34.6,26.8,87.3,1019.5,25.2,7.4,249.5,21.4,9,10.0,2023-12-26T06:39:08,2023-12-26T18:00:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,42705699999,VOBL,remote,43295099999"
bangalore,2023-12-27,28.9,15.5,21.7,28.9,15.5,21.7,14.5,67.1,0.0,0,0.0,,0,0,36.4,18.7,83.3,1020.2,28.8,6.3,248.3,21.4,9,10.0,2023-12-27T06:39:35,2023-12-27T18:01:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-28,27.9,18.0,22.4,29.1,18.0,22.6,17.3,74.4,0.0,0,0.0,,0,0,38.5,20.6,90.3,1019.1,46.4,5.2,229.7,19.8,8,10.0,2023-12-28T06:40:02,2023-12-28T18:01:57,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-29,26.8,19.2,22.1,28.2,19.2,22.2,17.9,78.0,0.0,0,0.0,rain,0,0,39.2,20.5,93.8,1019.2,47.4,4.8,216.6,18.7,8,10.0,2023-12-29T06:40:28,2023-12-29T18:02:30,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-30,29.8,18.9,23.2,31.0,18.9,23.3,17.6,72.7,0.0,0,0.0,,0,0,28.1,16.1,94.6,1018.6,46.9,6.4,239.4,20.7,9,10.0,2023-12-30T06:40:53,2023-12-30T18:03:03,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-12-31,27.9,17.0,22.0,28.7,17.0,22.1,16.8,73.9,0.0,0,0.0,,0,0,30.2,16.4,100.8,1018.1,38.2,5.4,241.1,20.9,9,10.0,2023-12-31T06:41:18,2023-12-31T18:03:36,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-01,29.1,17.6,22.6,29.2,17.6,22.7,16.5,70.8,0.0,0,0.0,,0,0,26.6,14.7,97.4,1018.2,45.9,5.3,237.2,20.5,8,10.0,2024-01-01T06:41:42,2024-01-01T18:04:10,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-02,28.8,19.1,22.7,29.2,19.1,22.8,17.1,72.4,0.0,0,0.0,,0,0,27.4,16.5,88.9,1017.5,60.8,4.8,125.4,10.9,5,10.0,2024-01-02T06:42:05,2024-01-02T18:04:43,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-03,26.9,19.0,22.5,27.5,19.0,22.5,17.0,72.6,0.0,0,0.0,,0,0,30.2,18.7,93.1,1017.0,76.2,4.6,170.5,14.7,7,10.0,2024-01-03T06:42:27,2024-01-03T18:05:17,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-04,26.9,19.0,22.8,28.0,19.0,22.8,18.2,76.1,2.4,100,41.67,rain,0,0,29.9,15.3,92.6,1017.0,78.9,4.1,45.9,3.9,2,10.0,2024-01-04T06:42:48,2024-01-04T18:05:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-05,27.6,20.0,23.0,29.4,20.0,23.1,19.0,78.9,0.3,100,12.5,rain,0,0,27.4,16.8,100.2,1017.1,74.4,5.0,93.9,7.8,5,10.0,2024-01-05T06:43:09,2024-01-05T18:06:25,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-06,29.1,19.5,22.9,31.1,19.5,23.1,18.4,77.1,0.0,0,0.0,rain,0,0,31.3,22.3,92.2,1017.0,57.4,6.1,176.6,15.3,6,10.0,2024-01-06T06:43:29,2024-01-06T18:06:59,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-07,28.9,18.0,22.4,28.5,18.0,22.4,16.4,71.4,0.0,0,0.0,,0,0,34.2,22.3,91.9,1017.3,55.4,6.3,200.9,17.4,8,10.0,2024-01-07T06:43:47,2024-01-07T18:07:33,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,42705699999,VOBL,43295099999"
bangalore,2024-01-08,23.6,19.0,21.6,23.6,19.0,21.6,19.6,88.6,1.92,100,8.33,rain,0,0,33.8,21.9,82.6,1018.2,76.9,4.5,42.4,3.7,2,10.0,2024-01-08T06:44:05,2024-01-08T18:08:07,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-09,26.3,20.0,22.5,26.3,20.0,22.5,17.3,73.7,0.5,100,4.17,rain,0,0,42.8,20.7,84.4,1018.5,72.4,5.1,162.4,13.9,7,10.0,2024-01-09T06:44:22,2024-01-09T18:08:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-10,27.2,18.9,22.6,27.5,18.9,22.7,16.2,69.2,0.0,0,0.0,,0,0,35.3,23.7,91.7,1018.2,67.0,5.8,175.4,15.1,8,10.0,2024-01-10T06:44:38,2024-01-10T18:09:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-11,29.9,18.0,23.2,30.1,18.0,23.3,16.4,68.6,0.0,0,0.0,,0,0,35.6,20.4,87.2,1018.7,38.7,5.5,241.5,20.9,8,10.0,2024-01-11T06:44:53,2024-01-11T18:09:49,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-12,28.9,17.2,22.6,29.1,17.2,22.6,15.9,68.2,0.0,0,0.0,,0,0,41.0,26.9,87.9,1018.5,14.8,5.9,246.9,21.4,9,10.0,2024-01-12T06:45:07,2024-01-12T18:10:23,0.03,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-13,29.6,17.6,22.6,30.3,17.6,22.7,17.3,74.1,0.0,0,0.0,,0,0,30.6,15.8,89.3,1019.3,47.5,4.7,222.0,19.2,9,10.0,2024-01-13T06:45:20,2024-01-13T18:10:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-14,30.1,18.9,23.5,30.2,18.9,23.6,16.8,69.2,0.0,0,0.0,rain,0,0,32.8,15.8,73.1,1018.6,28.2,4.7,244.0,21.1,9,10.0,2024-01-14T06:45:32,2024-01-14T18:11:30,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-15,30.8,17.7,23.3,30.6,17.7,23.2,16.0,66.7,0.0,0,0.0,,0,0,28.4,14.1,86.0,1017.9,17.4,5.0,250.8,21.6,9,10.0,2024-01-15T06:45:43,2024-01-15T18:12:03,0.13,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-16,29.9,18.2,23.0,29.5,18.2,23.0,16.3,68.8,0.0,0,0.0,,0,0,24.5,13.7,97.7,1016.7,31.0,5.0,249.9,21.6,9,10.0,2024-01-16T06:45:53,2024-01-16T18:12:35,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-17,30.1,17.9,23.1,30.0,17.9,23.2,16.3,68.1,0.0,0,0.0,,0,0,24.8,13.6,107.0,1016.0,34.3,4.7,250.6,21.7,9,10.0,2024-01-17T06:46:01,2024-01-17T18:13:08,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-18,28.9,17.9,23.1,28.9,17.9,23.1,15.9,66.2,0.0,0,0.0,,0,0,26.3,11.9,123.6,1016.8,44.7,5.0,195.8,17.1,8,10.0,2024-01-18T06:46:09,2024-01-18T18:13:40,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-19,30.6,17.9,23.3,30.6,17.9,23.3,17.0,71.1,0.0,0,0.0,,0,0,26.6,18.6,97.6,1017.2,45.9,5.6,215.9,18.7,8,10.0,2024-01-19T06:46:16,2024-01-19T18:14:12,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-20,30.1,18.4,23.7,30.4,18.4,23.7,16.7,68.0,0.0,0,0.0,,0,0,31.3,16.6,104.0,1018.2,39.4,5.1,236.1,20.3,9,10.0,2024-01-20T06:46:21,2024-01-20T18:14:43,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-21,31.8,18.0,24.2,31.6,18.0,24.2,16.3,65.1,0.0,0,0.0,,0,0,30.2,14.7,103.0,1018.5,17.5,5.5,254.9,22.1,9,10.0,2024-01-21T06:46:26,2024-01-21T18:15:15,0.34,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-22,30.9,19.2,24.3,30.7,19.2,24.3,16.3,64.6,0.0,0,0.0,,0,0,28.1,14.8,113.9,1019.1,18.1,5.6,242.8,20.9,9,10.0,2024-01-22T06:46:29,2024-01-22T18:15:45,0.38,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-23,30.6,18.4,24.1,30.5,18.4,24.0,15.7,62.9,0.0,0,0.0,,0,0,27.0,14.1,119.3,1018.7,7.8,5.9,258.0,22.1,9,10.0,2024-01-23T06:46:31,2024-01-23T18:16:16,0.41,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-24,30.6,18.2,23.8,30.6,18.2,23.9,17.0,68.2,0.0,0,0.0,,0,0,25.9,18.1,134.7,1018.1,36.6,5.5,232.4,20.1,8,10.0,2024-01-24T06:46:32,2024-01-24T18:16:45,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-25,30.6,19.1,24.3,30.5,19.1,24.3,16.4,64.2,0.0,0,0.0,,0,0,30.2,15.2,110.1,1019.1,44.2,5.7,186.0,16.2,8,10.0,2024-01-25T06:46:33,2024-01-25T18:17:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-26,29.8,18.6,23.2,29.2,18.6,23.1,15.3,64.7,0.0,0,0.0,,0,0,36.0,20.1,98.2,1020.7,22.3,5.8,262.6,22.8,9,10.0,2024-01-26T06:46:31,2024-01-26T18:17:44,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-27,28.9,18.1,23.0,28.9,18.1,23.0,15.5,65.8,0.0,0,0.0,,0,0,37.1,18.4,88.3,1021.0,31.7,6.3,262.1,22.6,9,10.0,2024-01-27T06:46:29,2024-01-27T18:18:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-28,28.8,18.1,22.8,29.0,18.1,22.8,16.2,68.7,0.0,0,0.0,,0,0,35.6,20.7,91.5,1020.6,41.2,5.8,231.5,19.9,8,10.0,2024-01-28T06:46:26,2024-01-28T18:18:40,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-29,29.6,18.2,23.3,29.0,18.2,23.2,14.9,62.3,0.0,0,0.0,,0,0,28.4,16.9,83.9,1019.9,23.2,5.9,264.5,22.8,9,10.0,2024-01-29T06:46:22,2024-01-29T18:19:07,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-30,29.9,16.9,23.2,29.1,16.9,23.0,14.1,61.0,0.0,0,0.0,,0,0,24.5,14.5,95.7,1019.0,13.0,5.7,266.7,23.0,9,10.0,2024-01-30T06:46:16,2024-01-30T18:19:34,0.65,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-01-31,31.9,18.9,24.7,31.7,18.9,24.7,16.5,64.2,0.0,0,0.0,,0,0,25.6,13.8,131.6,1018.9,24.7,5.7,261.1,22.6,9,10.0,2024-01-31T06:46:09,2024-01-31T18:20:00,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-01,31.6,19.9,25.0,31.2,19.9,24.9,16.9,64.1,0.0,0,0.0,,0,0,22.3,13.6,143.9,1019.2,35.6,5.9,262.7,22.8,9,10.0,2024-02-01T06:46:02,2024-02-01T18:20:26,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-02,31.9,21.1,25.4,32.7,21.1,25.7,19.0,70.0,0.0,0,0.0,rain,0,0,23.4,13.6,136.0,1018.7,52.1,5.6,250.2,21.7,9,10.0,2024-02-02T06:45:53,2024-02-02T18:20:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-03,30.9,21.6,25.5,32.1,21.6,25.9,19.1,70.1,0.0,0,0.0,rain,0,0,30.2,17.4,99.4,1019.3,47.3,5.7,214.8,18.5,8,10.0,2024-02-03T06:45:43,2024-02-03T18:21:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-04,30.9,19.1,24.3,29.9,19.1,24.1,15.4,62.0,0.0,0,0.0,,0,0,33.1,18.8,93.7,1020.9,21.6,6.0,268.0,23.1,9,10.0,2024-02-04T06:45:32,2024-02-04T18:21:40,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-05,31.9,18.8,24.6,30.9,18.8,24.3,14.7,58.5,0.0,0,0.0,,0,0,31.0,18.3,92.7,1020.9,12.2,6.1,273.8,23.7,9,10.0,2024-02-05T06:45:20,2024-02-05T18:22:03,0.85,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-06,33.2,17.6,24.8,32.3,17.6,24.5,15.1,60.0,0.0,0,0.0,,0,0,36.0,19.5,85.8,1020.5,12.5,6.0,274.8,23.7,9,10.0,2024-02-06T06:45:07,2024-02-06T18:22:26,0.88,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-07,33.9,18.1,25.3,32.5,18.1,24.8,13.6,55.2,0.0,0,0.0,,0,0,36.0,21.5,84.8,1020.3,17.7,5.5,277.6,24.0,10,10.0,2024-02-07T06:44:53,2024-02-07T18:22:48,0.91,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-08,33.9,17.8,25.7,32.3,17.8,25.2,12.7,50.1,0.0,0,0.0,,0,0,34.2,18.9,87.6,1019.3,12.0,6.1,278.7,24.1,10,10.0,2024-02-08T06:44:38,2024-02-08T18:23:10,0.94,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-09,32.9,18.8,25.6,32.0,18.8,25.2,14.2,54.2,0.0,0,0.0,,0,0,31.0,17.2,86.4,1019.6,9.8,6.6,277.2,23.9,9,10.0,2024-02-09T06:44:22,2024-02-09T18:23:31,0.98,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-10,31.7,19.4,24.6,31.5,19.4,24.6,17.1,66.2,0.0,0,0.0,,0,0,37.1,20.9,95.0,1021.0,28.9,5.6,274.1,23.7,9,10.0,2024-02-10T06:44:05,2024-02-10T18:23:51,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-11,29.9,19.2,23.8,29.2,19.2,23.8,16.3,66.2,0.0,0,0.0,,0,0,37.4,21.1,94.4,1021.3,22.3,5.8,272.4,23.5,10,10.0,2024-02-11T06:43:47,2024-02-11T18:24:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2024-02-12,31.9,16.9,24.0,30.5,16.9,23.5,13.1,57.9,0.0,0,0.0,,0,0,36.7,21.7,90.6,1020.6,20.5,5.6,283.7,24.5,10,10.0,2024-02-12T06:43:28,2024-02-12T18:24:30,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
